regime,pkg,rep,h,est,se
varmiss,bjs_wtr,148,2,2.964205462474638,.083480288836914
varmiss,dcdh,148,0,1.625596169596053,.1071875309781886
varmiss,dcdh,148,1,2.134432979614695,.1321401041563602
varmiss,dcdh,148,2,2.763185768275409,.1308240227970888
varmiss,lpdid,148,0,1.483436466935857,.1084404783577505
varmiss,lpdid,148,1,1.987494610188459,.150428745680715
varmiss,lpdid,148,2,2.817888947822452,.1479098005832407
varmiss,lpdid_rw,148,0,1.625596381239326,.1115196144490963
varmiss,lpdid_rw,148,1,2.169810811552048,.1586211735180055
varmiss,lpdid_rw,148,2,2.710073993600576,.1505905364314986
varmiss,sa,148,0,1.870541742133489,.092048970871148
varmiss,sa,148,1,2.633084904868394,.0999559496320252
varmiss,sa,148,2,3.225871559457061,.105756215035139
varmiss,csdid,149,0,1.969863715540242,.1064776327250011
varmiss,csdid,149,1,2.345581863129865,.1090023725389298
varmiss,csdid,149,2,2.949566745600841,.1078114593036692
varmiss,jwdid,149,0,1.821798341067233,.0694524617753946
varmiss,jwdid,149,1,2.487136325491049,.0779723275214839
varmiss,jwdid,149,2,3.238391183872454,.0817739791307719
varmiss,jwdid_uc,149,0,1.821798341067215,.0802861858057602
varmiss,jwdid_uc,149,1,2.487136325491043,.0898621524189134
varmiss,jwdid_uc,149,2,3.238391183872437,.0898259231301727
varmiss,bjs,149,0,1.843398548797268,.0717599129827574
varmiss,bjs,149,1,2.4963014593867,.0801354340198876
varmiss,bjs,149,2,3.250243533286266,.0834315176918816
varmiss,bjs_wtr,149,0,2.021904216366238,.0757809597755902
varmiss,bjs_wtr,149,1,2.460052019877082,.0819078359967509
varmiss,bjs_wtr,149,2,3.042405336616866,.0863099855604007
varmiss,dcdh,149,0,1.689954188382253,.0918984076113068
varmiss,dcdh,149,1,2.00475291990675,.1294351597789515
varmiss,dcdh,149,2,2.8865797553882,.1295065185236604
varmiss,lpdid,149,0,1.578895208389461,.0929944937934121
varmiss,lpdid,149,1,1.891657560548941,.1399532003009745
varmiss,lpdid,149,2,2.88141131661864,.1434438072338119
varmiss,lpdid_rw,149,0,1.689953845734714,.096437656421016
varmiss,lpdid_rw,149,1,1.929214212858459,.1475110621965926
varmiss,lpdid_rw,149,2,2.784145123241747,.1453371714997446
varmiss,sa,149,0,1.794175224953573,.0859116583970703
varmiss,sa,149,1,2.450920161268738,.0968485067004093
varmiss,sa,149,2,3.201296564925864,.1062515124407347
varmiss,csdid,150,0,1.92042754791833,.105395382264346
varmiss,csdid,150,1,2.491454101257842,.1148145746857074
varmiss,csdid,150,2,2.858433397861655,.1137857279259651
varmiss,jwdid,150,0,1.861616412823869,.0705063261455628
varmiss,jwdid,150,1,2.555389881835524,.0816583370593387
varmiss,jwdid,150,2,3.176171362722376,.0824529936537551
varmiss,jwdid_uc,150,0,1.861616412823877,.0836170510765596
varmiss,jwdid_uc,150,1,2.555389881835523,.0910129862224085
varmiss,jwdid_uc,150,2,3.176171362722386,.0890975556692049
varmiss,bjs,150,0,1.845277680326944,.0721432363592516
varmiss,bjs,150,1,2.530768522592552,.0831591833034358
varmiss,bjs,150,2,3.187170975350455,.083672513263627
varmiss,bjs_wtr,150,0,2.030103395582955,.0758999002145658
varmiss,bjs_wtr,150,1,2.499719184263085,.0845576810602343
varmiss,bjs_wtr,150,2,2.978946332605119,.0876454194560953
varmiss,dcdh,150,0,1.713966771359285,.097194708319928
varmiss,dcdh,150,1,2.052042250185533,.1356579763954746
varmiss,dcdh,150,2,2.875723389128525,.1345623858319276
varmiss,lpdid,150,0,1.596703968026393,.1022396449461409
varmiss,lpdid,150,1,1.955264865045503,.1498171462104116
varmiss,lpdid,150,2,2.91023490019474,.1562312957179995
varmiss,lpdid_rw,150,0,1.71396731161696,.1047002538175537
varmiss,lpdid_rw,150,1,2.06626768861426,.1532557369216964
varmiss,lpdid_rw,150,2,2.729263561293537,.1563974665723188
varmiss,sa,150,0,1.852274728325752,.0894749827733628
varmiss,sa,150,1,2.515701974855245,.0977653502739755
varmiss,sa,150,2,3.124780260202348,.1075632909091573
varmiss,csdid,151,0,1.894456182097498,.1082831472536645
varmiss,csdid,151,1,2.639667175557475,.1131708201759524
varmiss,csdid,151,2,2.99109044203549,.1056575246049997
varmiss,jwdid,151,0,1.696178124834223,.0705255840760981
varmiss,jwdid,151,1,2.659384508152359,.0826907068652153
varmiss,jwdid,151,2,3.194515360753177,.0779845505144522
varmiss,jwdid_uc,151,0,1.696178124834219,.0830772924050483
varmiss,jwdid_uc,151,1,2.659384508152349,.0924795385740382
varmiss,jwdid_uc,151,2,3.194515360753158,.0874012899576897
varmiss,bjs,151,0,1.699340866978673,.0716705594645504
varmiss,bjs,151,1,2.664065978533472,.0840246524013192
varmiss,bjs,151,2,3.195550590513449,.0795200203524795
varmiss,bjs_wtr,151,0,1.954790734294875,.0759931693532243
varmiss,bjs_wtr,151,1,2.567428411188303,.0845048601760163
varmiss,bjs_wtr,151,2,2.978663099042024,.0823196437656939
varmiss,dcdh,151,0,1.546564967210082,.0989676857135931
varmiss,dcdh,151,1,2.354743833727351,.1384038405606165
varmiss,dcdh,151,2,2.790709090928635,.1196038342848943
varmiss,lpdid,151,0,1.482952859641333,.1013877685184095
varmiss,lpdid,151,1,2.268266525306005,.1515526928198455
varmiss,lpdid,151,2,2.904408925036343,.1324041750016701
varmiss,lpdid_rw,151,0,1.546565552613534,.1030191594650016
varmiss,lpdid_rw,151,1,2.335457933204194,.1503395066703908
varmiss,lpdid_rw,151,2,2.762475085484069,.1347656951439642
varmiss,sa,151,0,1.714837942941926,.0921162642650966
varmiss,sa,151,1,2.709909521826354,.0991333212758224
varmiss,sa,151,2,3.255931791719155,.1012037038877031
varmiss,csdid,152,0,1.786941074109809,.1062863042113331
varmiss,csdid,152,1,2.375094008252943,.1195599340758839
varmiss,csdid,152,2,2.981749023617576,.1139473292739019
varmiss,jwdid,152,0,1.709248364801688,.072411699327439
varmiss,jwdid,152,1,2.432552271699465,.0815607150831366
varmiss,jwdid,152,2,3.203732848662975,.0811823448235353
varmiss,jwdid_uc,152,0,1.70924836480171,.0814755191879555
varmiss,jwdid_uc,152,1,2.432552271699491,.0948400944056099
varmiss,jwdid_uc,152,2,3.203732848662991,.0882296384719378
varmiss,bjs,152,0,1.693269696377683,.0734872889398897
varmiss,bjs,152,1,2.415361493243836,.0829819008416177
varmiss,bjs,152,2,3.195441176183522,.0819151244499567
varmiss,bjs_wtr,152,0,1.828579789647847,.0766145678145742
varmiss,bjs_wtr,152,1,2.385969741160807,.0878483636126187
varmiss,bjs_wtr,152,2,2.992717307244675,.0853153815577832
varmiss,dcdh,152,0,1.66126950424017,.1008463494100633
varmiss,dcdh,152,1,2.390193220020581,.1372753722406224
varmiss,dcdh,152,2,3.015032142695925,.1256451501716376
varmiss,lpdid,152,0,1.512578596315182,.1026140346764567
varmiss,lpdid,152,1,2.067670026294758,.1578771719174726
varmiss,lpdid,152,2,3.041110439877156,.1406304297019517
varmiss,lpdid_rw,152,0,1.661268744906305,.1061889542731974
varmiss,lpdid_rw,152,1,2.282535720836214,.1579096849181905
varmiss,lpdid_rw,152,2,2.925712792784971,.1428306114754928
varmiss,sa,152,0,1.753538344302752,.0888630191589708
varmiss,sa,152,1,2.481351860224339,.1010290647993655
varmiss,sa,152,2,3.244543376962079,.1003346396204846
varmiss,csdid,153,0,2.099773696524273,.1103898624288241
varmiss,csdid,153,1,2.527064142417011,.1126859013024044
varmiss,csdid,153,2,3.094952762478453,.1149704903610567
varmiss,jwdid,153,0,1.842567304332128,.0733760357926912
varmiss,jwdid,153,1,2.519272779211982,.0798029277739276
varmiss,jwdid,153,2,3.331473393828822,.0829266135008717
varmiss,jwdid_uc,153,0,1.842567304332118,.084610606234869
varmiss,jwdid_uc,153,1,2.519272779211964,.0918216710800151
varmiss,jwdid_uc,153,2,3.331473393828809,.0923503783857555
varmiss,bjs,153,0,1.866061185582566,.0748723052552706
varmiss,bjs,153,1,2.529107402770023,.0832446115908677
varmiss,bjs,153,2,3.327233054504177,.0844346927602247
varmiss,bjs_wtr,153,0,2.06913660272312,.0798467275832508
varmiss,bjs_wtr,153,1,2.464676821662579,.0862709181344354
varmiss,bjs_wtr,153,2,3.033665760865915,.0922598062690787
varmiss,dcdh,153,0,1.847935595749312,.1000773230550119
varmiss,dcdh,153,1,2.414042491626477,.1337903703155517
varmiss,dcdh,153,2,3.115421935534824,.1410025314151089
varmiss,lpdid,153,0,1.763793541322724,.1045545634203948
varmiss,lpdid,153,1,2.28286667910634,.1528900740802673
varmiss,lpdid,153,2,3.199359796670084,.1696093050741334
varmiss,lpdid_rw,153,0,1.847935855369175,.1062749721309989
varmiss,lpdid_rw,153,1,2.3891694923724,.1581682941813556
varmiss,lpdid_rw,153,2,3.018598257757938,.169874300704578
varmiss,sa,153,0,1.8579458585821,.0931581081074428
varmiss,sa,153,1,2.590131944381296,.1007697898740399
varmiss,sa,153,2,3.444090157828142,.1106467962100328
varmiss,csdid,154,0,2.0242279671214,.102353743621236
varmiss,csdid,154,1,2.453423921483857,.1131940975627396
varmiss,csdid,154,2,2.988972491546009,.1081415676193501
varmiss,jwdid,154,0,1.857332226321624,.0708637286588559
varmiss,jwdid,154,1,2.547963034690673,.0811609485981947
varmiss,jwdid,154,2,3.242895714701342,.0780212805366031
varmiss,jwdid_uc,154,0,1.857332226321612,.0783051168158921
varmiss,jwdid_uc,154,1,2.547963034690651,.0913541937605224
varmiss,jwdid_uc,154,2,3.242895714701329,.086527285284586
varmiss,bjs,154,0,1.868898660897685,.0732477055394384
varmiss,bjs,154,1,2.527545704215299,.0835538535769209
varmiss,bjs,154,2,3.230804463790264,.0788226934575152
varmiss,bjs_wtr,154,0,2.024215087447374,.0755427290677363
varmiss,bjs_wtr,154,1,2.464727148762904,.0853350854976425
varmiss,bjs_wtr,154,2,2.995008634301485,.0844603451332301
varmiss,dcdh,154,0,1.723213173862337,.0989703331371645
varmiss,dcdh,154,1,2.206175205690494,.1299848672150409
varmiss,dcdh,154,2,2.878759215571861,.1273151219410265
varmiss,lpdid,154,0,1.6253645119569,.0994898982747279
varmiss,lpdid,154,1,2.053776608086376,.1516348930393272
varmiss,lpdid,154,2,2.850716217892039,.1527845621860602
varmiss,lpdid_rw,154,0,1.723213441222418,.1021087479445463
varmiss,lpdid_rw,154,1,2.122176979166779,.1623781059253092
varmiss,lpdid_rw,154,2,2.701755462549204,.1546063441227964
varmiss,sa,154,0,1.828332589720522,.0863363550873114
varmiss,sa,154,1,2.512295492307357,.0984623395704468
varmiss,sa,154,2,3.205743216588895,.1044998442498098
varmiss,csdid,155,0,1.916324469111768,.1054229863774314
varmiss,csdid,155,1,2.42465076152219,.1091495447625331
varmiss,csdid,155,2,2.997357683807055,.1049676533153271
varmiss,jwdid,155,0,1.804876484709613,.0710372533628286
varmiss,jwdid,155,1,2.694337144531866,.0807811968205033
varmiss,jwdid,155,2,3.372701723037533,.076418409884174
varmiss,jwdid_uc,155,0,1.804876484709605,.0841786968321837
varmiss,jwdid_uc,155,1,2.694337144531872,.0928630578205048
varmiss,jwdid_uc,155,2,3.372701723037539,.0822003148188472
varmiss,bjs,155,0,1.808332796033937,.0731271709639764
varmiss,bjs,155,1,2.694576898270952,.0836734951315489
varmiss,bjs,155,2,3.371561705171189,.0769415021781399
varmiss,bjs_wtr,155,0,2.046171578103895,.0769446108428372
varmiss,bjs_wtr,155,1,2.631408353293864,.0859021023043099
varmiss,bjs_wtr,155,2,3.170864694067859,.0800689617769307
varmiss,dcdh,155,0,1.678941880885781,.0980073137683643
varmiss,dcdh,155,1,2.263015298462701,.1322246255952933
varmiss,dcdh,155,2,3.010414284530533,.1234271545663252
varmiss,lpdid,155,0,1.571642567601991,.1034469350734109
varmiss,lpdid,155,1,2.233366636167718,.1527846566640395
varmiss,lpdid,155,2,3.054898493513992,.143227974187
varmiss,lpdid_rw,155,0,1.67894220280253,.1039088014412348
varmiss,lpdid_rw,155,1,2.330499550639829,.1522574975751382
varmiss,lpdid_rw,155,2,2.945718968333847,.146580598679567
varmiss,sa,155,0,1.856666517386421,.0894811981762981
varmiss,sa,155,1,2.65124908263836,.0954588568107837
varmiss,sa,155,2,3.292733116915617,.0961832147395878
varmiss,csdid,156,0,2.046278182990415,.1123474505377661
varmiss,csdid,156,1,2.5694588112276,.1138122975209416
varmiss,csdid,156,2,3.159364581010346,.1102123941100736
varmiss,jwdid,156,0,1.811702574306612,.0743462102512099
varmiss,jwdid,156,1,2.542318942043141,.081735437513312
varmiss,jwdid,156,2,3.27671798763209,.0785624834933082
varmiss,jwdid_uc,156,0,1.811702574306614,.0862339932914873
varmiss,jwdid_uc,156,1,2.542318942043134,.0924380253176774
varmiss,jwdid_uc,156,2,3.276717987632098,.0862084582410612
varmiss,bjs,156,0,1.819534495082642,.0759512606805005
varmiss,bjs,156,1,2.553256827763107,.0844997250376616
varmiss,bjs,156,2,3.282514361797439,.0796723678142537
varmiss,bjs_wtr,156,0,2.02151558140487,.0795622448506109
varmiss,bjs_wtr,156,1,2.52734917136695,.0856432725376872
varmiss,bjs_wtr,156,2,3.091113184171263,.0839193336246132
varmiss,dcdh,156,0,1.577953906225,.1009529822910539
varmiss,dcdh,156,1,2.292548672318548,.125969898202205
varmiss,dcdh,156,2,2.884177174414022,.1268653040624518
varmiss,lpdid,156,0,1.494412758906532,.1023551342447072
varmiss,lpdid,156,1,2.198353758604023,.1431569768268948
varmiss,lpdid,156,2,2.840393981059727,.1434564770031665
varmiss,lpdid_rw,156,0,1.577953359453955,.1048013738546384
varmiss,lpdid_rw,156,1,2.338895464185847,.1476453000633524
varmiss,lpdid_rw,156,2,2.760195836802181,.1470532960545642
varmiss,sa,156,0,1.805461775515218,.0935535150492124
varmiss,sa,156,1,2.585150640407106,.0945955131586852
varmiss,sa,156,2,3.253583773580498,.1035849332791337
varmiss,csdid,157,0,1.991319588766629,.1007589205047906
varmiss,csdid,157,1,2.427076445418244,.1063214587836645
varmiss,csdid,157,2,2.874825116848823,.1089193176644424
varmiss,jwdid,157,0,1.876245069601205,.0679718285798614
varmiss,jwdid,157,1,2.531073909642277,.0806912327437137
varmiss,jwdid,157,2,3.153884376336897,.0801248686448081
varmiss,jwdid_uc,157,0,1.876245069601205,.0752364454729325
varmiss,jwdid_uc,157,1,2.531073909642277,.0903080855675076
varmiss,jwdid_uc,157,2,3.153884376336904,.0876204514184588
varmiss,bjs,157,0,1.85892020219444,.069275584194435
varmiss,bjs,157,1,2.528413966414519,.0816429916186501
varmiss,bjs,157,2,3.150113708587014,.0806151195468523
varmiss,bjs_wtr,157,0,2.015418622588641,.0752179777634282
varmiss,bjs_wtr,157,1,2.451434131919086,.0821647077708672
varmiss,bjs_wtr,157,2,2.901786818430992,.0835896260433607
varmiss,dcdh,157,0,1.64557286911086,.0930022436677133
varmiss,dcdh,157,1,2.015673622907044,.1246110866097725
varmiss,dcdh,157,2,2.744322377964406,.1261961927513369
varmiss,lpdid,157,0,1.550692987018393,.0925088903471293
varmiss,lpdid,157,1,2.005333541390012,.1422668479059379
varmiss,lpdid,157,2,2.667564132547725,.145067964999275
varmiss,lpdid_rw,157,0,1.645572947817735,.0963660500469894
varmiss,lpdid_rw,157,1,2.113757603754609,.1486491954158884
varmiss,lpdid_rw,157,2,2.593566840653029,.1454006804146314
varmiss,sa,157,0,1.833632603143615,.0821334274616866
varmiss,sa,157,1,2.5042960998972,.0955706559377853
varmiss,sa,157,2,3.112572605804139,.1048179683784554
varmiss,csdid,158,0,1.90197975192319,.1035450203286216
varmiss,csdid,158,1,2.571775417585061,.1115289985669835
varmiss,csdid,158,2,3.019738872918828,.1077160837425366
varmiss,jwdid,158,0,1.84805223411915,.0682665488266826
varmiss,jwdid,158,1,2.774059686598592,.0808781392641224
varmiss,jwdid,158,2,3.368028290522009,.0775371074220721
varmiss,jwdid_uc,158,0,1.848052234119165,.0811805675646745
varmiss,jwdid_uc,158,1,2.774059686598601,.0913193600389789
varmiss,jwdid_uc,158,2,3.36802829052204,.0836750357794765
varmiss,bjs,158,0,1.866391885068879,.0710206089642661
varmiss,bjs,158,1,2.779834849468898,.0818632643405259
varmiss,bjs,158,2,3.344911335174402,.0789386472980071
varmiss,bjs_wtr,158,0,2.044913482608536,.0734217495774629
varmiss,bjs_wtr,158,1,2.699197121168254,.0817226696225265
varmiss,bjs_wtr,158,2,3.166392143495614,.0806462807279833
varmiss,dcdh,158,0,1.61277887108969,.0963255479065192
varmiss,dcdh,158,1,2.413637141422751,.1399080071943721
varmiss,dcdh,158,2,3.034879176442573,.1248259188487471
varmiss,lpdid,158,0,1.516500713002457,.1012958427497616
varmiss,lpdid,158,1,2.284370572688559,.1568280736512667
varmiss,lpdid,158,2,3.060331577526539,.1467391316984771
varmiss,lpdid_rw,158,0,1.612778205687801,.1012897514822767
varmiss,lpdid_rw,158,1,2.478292097015812,.1583689976674657
varmiss,lpdid_rw,158,2,2.916756853865726,.1482792331686729
varmiss,sa,158,0,1.811002074645929,.0889575120389204
varmiss,sa,158,1,2.732988650813284,.0987378004595174
varmiss,sa,158,2,3.304786386651844,.0969582548418968
varmiss,csdid,159,0,2.005694664456004,.1036689269225377
varmiss,csdid,159,1,2.427024400231641,.1152667517285434
varmiss,csdid,159,2,3.068182483226997,.1113876073238959
varmiss,jwdid,159,0,1.746360408574644,.0669628970965913
varmiss,jwdid,159,1,2.470558625588665,.0823872620804146
varmiss,jwdid,159,2,3.274147294614022,.076915473891884
varmiss,jwdid_uc,159,0,1.74636040857466,.075914979978381
varmiss,jwdid_uc,159,1,2.470558625588657,.0913833387648798
varmiss,jwdid_uc,159,2,3.274147294614044,.0872214299091803
varmiss,bjs,159,0,1.743370039147067,.0694097361574694
varmiss,bjs,159,1,2.485469508676033,.0837633520023459
varmiss,bjs,159,2,3.276207348215394,.0776896349175853
varmiss,bjs_wtr,159,0,1.909709106829723,.0714349171719253
varmiss,bjs_wtr,159,1,2.420214215635497,.0840581995612103
varmiss,bjs_wtr,159,2,3.022041088610422,.082280028444736
varmiss,dcdh,159,0,1.616954766501546,.0919486840454398
varmiss,dcdh,159,1,2.144145429749841,.1296172468144384
varmiss,dcdh,159,2,2.873628458129606,.1314034730085901
varmiss,lpdid,159,0,1.531313821278219,.0975385534092281
varmiss,lpdid,159,1,2.107586208140294,.148934305893891
varmiss,lpdid,159,2,2.998881484200309,.1551437379470624
varmiss,lpdid_rw,159,0,1.616955697983346,.09853392344631
varmiss,lpdid_rw,159,1,2.211632509764415,.1474228439798919
varmiss,lpdid_rw,159,2,2.739253927828484,.1626916587710588
varmiss,sa,159,0,1.687304648240258,.0874411447830914
varmiss,sa,159,1,2.443188016916327,.104924863722118
varmiss,sa,159,2,3.30522265819577,.1089202630194277
varmiss,csdid,160,0,2.049438364686857,.1027323906151506
varmiss,csdid,160,1,2.5453022217711,.1114562362766477
varmiss,csdid,160,2,3.117143720501235,.1109967903695124
varmiss,jwdid,160,0,1.800282205837493,.0694930259500931
varmiss,jwdid,160,1,2.603673333642185,.0787384372372957
varmiss,jwdid,160,2,3.296492341367774,.0781877434840623
varmiss,jwdid_uc,160,0,1.800282205837502,.0817749965972729
varmiss,jwdid_uc,160,1,2.603673333642196,.0935823914346012
varmiss,jwdid_uc,160,2,3.29649234136776,.086741411656298
varmiss,bjs,160,0,1.821922443457879,.0716163126072441
varmiss,bjs,160,1,2.605157590867748,.0807106037162563
varmiss,bjs,160,2,3.305821533460403,.0789486169625939
varmiss,bjs_wtr,160,0,2.000958072216235,.073508493226983
varmiss,bjs_wtr,160,1,2.525251513074181,.0816309884899681
varmiss,bjs_wtr,160,2,3.059777277710964,.0814793016191584
varmiss,dcdh,160,0,1.808905358665532,.1007206110709949
varmiss,dcdh,160,1,2.472336391411557,.1298649679199977
varmiss,dcdh,160,2,3.135505025652817,.1322572470504928
varmiss,lpdid,160,0,1.683128397464626,.1048240541588232
varmiss,lpdid,160,1,2.367828883528419,.1504601317258106
varmiss,lpdid,160,2,3.022508109035441,.1515276168275418
varmiss,lpdid_rw,160,0,1.808905072652297,.1062300082732731
varmiss,lpdid_rw,160,1,2.546284111610694,.1552272372215676
varmiss,lpdid_rw,160,2,2.938097998149077,.152780983318826
varmiss,sa,160,0,1.895399485392273,.0899294593458717
varmiss,sa,160,1,2.667385763099839,.1022414907992789
varmiss,sa,160,2,3.386437441194946,.1013169527478414
varmiss,csdid,161,0,2.061933761767446,.1051932240667082
varmiss,csdid,161,1,2.595119306176504,.1076821923237509
varmiss,csdid,161,2,3.088508265379071,.1024572776970113
varmiss,jwdid,161,0,1.96347945288324,.0722591903822414
varmiss,jwdid,161,1,2.752950774556076,.0773660593664161
varmiss,jwdid,161,2,3.367362329234894,.0774712994899338
varmiss,jwdid_uc,161,0,1.963479452883244,.0832342427574545
varmiss,jwdid_uc,161,1,2.752950774556068,.0887568627941036
varmiss,jwdid_uc,161,2,3.367362329234894,.0835033607825652
varmiss,bjs,161,0,1.933899947327063,.0739461116152359
varmiss,bjs,161,1,2.753707134637807,.078941231898559
varmiss,bjs,161,2,3.379539857232885,.0782078315297964
varmiss,bjs_wtr,161,0,2.091544467678887,.0762953880729304
varmiss,bjs_wtr,161,1,2.700587332183204,.0797150451060789
varmiss,bjs_wtr,161,2,3.229531422723085,.0800770852598815
varmiss,dcdh,161,0,1.671053949724452,.0973948812715628
varmiss,dcdh,161,1,2.404963374934822,.1328422923323047
varmiss,dcdh,161,2,2.921472953595146,.1230180888782497
varmiss,lpdid,161,0,1.597467498826127,.0994676705743643
varmiss,lpdid,161,1,2.346138033570665,.1418316226972814
varmiss,lpdid,161,2,2.914069827327883,.1350351944397862
varmiss,lpdid_rw,161,0,1.671053566107179,.1006767457103457
varmiss,lpdid_rw,161,1,2.421389712533037,.1421418221029032
varmiss,lpdid_rw,161,2,2.777861527075264,.1376926697473721
varmiss,sa,161,0,1.953937531306124,.0905922705337036
varmiss,sa,161,1,2.735832493106573,.095602426625961
varmiss,sa,161,2,3.340564396032487,.0964107153781134
varmiss,csdid,162,0,2.116604724889416,.1081024954481095
varmiss,csdid,162,1,2.481093041243409,.1133073586127924
varmiss,csdid,162,2,3.056336579559152,.1117665578453504
varmiss,jwdid,162,0,2.056499506552036,.069475949216684
varmiss,jwdid,162,1,2.65028580848049,.0807728343938796
varmiss,jwdid,162,2,3.249858506174055,.0771447726929707
varmiss,jwdid_uc,162,0,2.056499506552047,.0813558140968477
varmiss,jwdid_uc,162,1,2.650285808480512,.0896214955377625
varmiss,jwdid_uc,162,2,3.249858506174094,.0834881699904416
varmiss,bjs,162,0,2.084995749995869,.0707391167539409
varmiss,bjs,162,1,2.671022435552004,.0831681132628958
varmiss,bjs,162,2,3.228344868548447,.0778144393592342
varmiss,bjs_wtr,162,0,2.244028878994868,.0737945174582218
varmiss,bjs_wtr,162,1,2.589441357662508,.0861246599993818
varmiss,bjs_wtr,162,2,3.056287678660738,.0812548246288934
varmiss,dcdh,162,0,1.973387580611304,.100578484955515
varmiss,dcdh,162,1,2.333809214214867,.1399558209795469
varmiss,dcdh,162,2,2.87234416923566,.1247104771302845
varmiss,lpdid,162,0,1.844271891145099,.1017487551450407
varmiss,lpdid,162,1,2.300063224606982,.1596684904399271
varmiss,lpdid,162,2,2.848704353170675,.1477011825316999
varmiss,lpdid_rw,162,0,1.973388281093254,.1050017106917145
varmiss,lpdid_rw,162,1,2.469861760982142,.1713459354474498
varmiss,lpdid_rw,162,2,2.746563726124017,.1469595998365308
varmiss,sa,162,0,2.028645902227491,.0899974326065495
varmiss,sa,162,1,2.619434740237317,.0994038924744824
varmiss,sa,162,2,3.213427799966084,.1037567785000112
varmiss,csdid,163,0,2.008883304399822,.10533554955039
varmiss,csdid,163,1,2.412808146110744,.1159290657114305
varmiss,csdid,163,2,2.873858118686127,.1131821827133012
varmiss,jwdid,163,0,1.802762464658644,.0684149897159004
varmiss,jwdid,163,1,2.494857757475734,.085775067327182
varmiss,jwdid,163,2,3.148645059778348,.0802146773619867
varmiss,jwdid_uc,163,0,1.802762464658641,.0782985692696002
varmiss,jwdid_uc,163,1,2.494857757475727,.0980741846090208
varmiss,jwdid_uc,163,2,3.148645059778351,.0878676044727587
varmiss,bjs,163,0,1.809870606841287,.0702495071701352
varmiss,bjs,163,1,2.472186289180172,.0872946030709762
varmiss,bjs,163,2,3.149997138069011,.0808853827118866
varmiss,bjs_wtr,163,0,1.958654585977456,.0728101402741788
varmiss,bjs_wtr,163,1,2.393813944028807,.0878708714192649
varmiss,bjs_wtr,163,2,2.933079045862542,.0844621816675297
varmiss,dcdh,163,0,1.675284121021135,.0924862764357238
varmiss,dcdh,163,1,2.111899581043761,.1350020190756811
varmiss,dcdh,163,2,2.940167082723981,.1303465523016847
varmiss,lpdid,163,0,1.554183226879072,.0964384843487682
varmiss,lpdid,163,1,1.998632288509746,.1578874685914979
varmiss,lpdid,163,2,2.838276361058913,.1487526158130624
varmiss,lpdid_rw,163,0,1.675283579009318,.098028308065084
varmiss,lpdid_rw,163,1,2.201756695549625,.1663585491711783
varmiss,lpdid_rw,163,2,2.777775078427772,.1492697280987534
varmiss,sa,163,0,1.79351987399194,.0843148577708748
varmiss,sa,163,1,2.48604737208901,.1032812029285962
varmiss,sa,163,2,3.127495050458475,.1083343852236907
varmiss,csdid,164,0,2.07658762983502,.1057902163317573
varmiss,csdid,164,1,2.49959140549011,.1159830415639147
varmiss,csdid,164,2,3.061014658246305,.1123428451160417
varmiss,jwdid,164,0,1.915082052265066,.0714227354281238
varmiss,jwdid,164,1,2.540926374644991,.0827954800069408
varmiss,jwdid,164,2,3.253606293365503,.0821591137959669
varmiss,jwdid_uc,164,0,1.915082052265058,.0811005038155227
varmiss,jwdid_uc,164,1,2.540926374644993,.0941447328018167
varmiss,jwdid_uc,164,2,3.253606293365496,.0877495896560129
varmiss,bjs,164,0,1.914552389894652,.0732811532385137
varmiss,bjs,164,1,2.547972960572224,.084015423803543
varmiss,bjs,164,2,3.238490251351323,.0830213788641503
varmiss,bjs_wtr,164,0,2.08111604429223,.0767193459855943
varmiss,bjs_wtr,164,1,2.523155682771176,.0860703429793894
varmiss,bjs_wtr,164,2,3.034516522875492,.086965895785813
varmiss,dcdh,164,0,1.797509225367851,.1012026784873132
varmiss,dcdh,164,1,2.219843318005343,.1389779014850297
varmiss,dcdh,164,2,2.938582262600417,.1307749884328635
varmiss,lpdid,164,0,1.624640551779194,.1003543739822855
varmiss,lpdid,164,1,2.116701684159106,.1671079450658178
varmiss,lpdid,164,2,2.860900763448997,.1599344533090418
varmiss,lpdid_rw,164,0,1.797509576932226,.1077426246934245
varmiss,lpdid_rw,164,1,2.348520214325332,.1774378250269864
varmiss,lpdid_rw,164,2,2.771597622905667,.1615253840587494
varmiss,sa,164,0,1.881034524849493,.0882095414866309
varmiss,sa,164,1,2.509541767667522,.1008901735049855
varmiss,sa,164,2,3.222289426297064,.1043134077386036
varmiss,csdid,165,0,1.978376331071206,.1071820752241362
varmiss,csdid,165,1,2.51337943233111,.1150009012320984
varmiss,csdid,165,2,2.971681874601562,.1060659353549361
varmiss,jwdid,165,0,1.846160460723125,.0731829393102218
varmiss,jwdid,165,1,2.693561845388873,.0798802938780577
varmiss,jwdid,165,2,3.204741745672855,.0781460125551131
varmiss,jwdid_uc,165,0,1.846160460723107,.0838484473811369
varmiss,jwdid_uc,165,1,2.693561845388857,.0937701624133027
varmiss,jwdid_uc,165,2,3.204741745672826,.0854414168306686
varmiss,bjs,165,0,1.857962430251064,.0745978585043823
varmiss,bjs,165,1,2.691576961924511,.0818289097780149
varmiss,bjs,165,2,3.191600156889763,.079252778357138
varmiss,bjs_wtr,165,0,2.048542838083449,.0767857915149797
varmiss,bjs_wtr,165,1,2.608488436702828,.0827176590794727
