s6-agg-candidates,wif,0,agg_storeall,1,1,5000,6,.0993333333333333
s6-agg-candidates,wif,0,agg_storeall,1,2,5000,6,.0993333333333333
s6-agg-candidates,wif,0,agg_storeall,1,3,5000,6,.0991666666666667
s6-agg-candidates,wif,0,agg_calendar,2,1,5000,25,.00876
s6-agg-candidates,wif,0,agg_calendar,2,2,5000,25,.00868
s6-agg-candidates,wif,0,agg_calendar,2,3,5000,25,.00848
s6-agg-candidates,wif,0,agg_simple,3,1,5000,25,.00716
s6-agg-candidates,wif,0,agg_simple,3,2,5000,25,.00724
s6-agg-candidates,wif,0,agg_simple,3,3,5000,25,.00724
s6-agg-candidates,wif,0,agg_group,4,1,5000,25,.00376
s6-agg-candidates,wif,0,agg_group,4,2,5000,25,.00376
s6-agg-candidates,wif,0,agg_group,4,3,5000,25,.00368
s6-agg-candidates,wif,0,agg_dynamic,5,1,5000,25,.01356
s6-agg-candidates,wif,0,agg_dynamic,5,2,5000,25,.0136
s6-agg-candidates,wif,0,agg_dynamic,5,3,5000,25,.01388
s6-agg-candidates,alloc,0,agg_storeall,1,1,5000,6,.0981666666666667
s6-agg-candidates,alloc,0,agg_storeall,1,2,5000,6,.0983333333333333
s6-agg-candidates,alloc,0,agg_storeall,1,3,5000,6,.1011666666666667
s6-agg-candidates,alloc,0,agg_calendar,2,1,5000,25,.0084
s6-agg-candidates,alloc,0,agg_calendar,2,2,5000,25,.00924
s6-agg-candidates,alloc,0,agg_calendar,2,3,5000,25,.00856
s6-agg-candidates,alloc,0,agg_simple,3,1,5000,25,.0074
s6-agg-candidates,alloc,0,agg_simple,3,2,5000,25,.00724
s6-agg-candidates,alloc,0,agg_simple,3,3,5000,25,.00724
s6-agg-candidates,alloc,0,agg_group,4,1,5000,25,.0036
s6-agg-candidates,alloc,0,agg_group,4,2,5000,25,.00352
s6-agg-candidates,alloc,0,agg_group,4,3,5000,25,.0036
s6-agg-candidates,alloc,0,agg_dynamic,5,1,5000,25,.01348
s6-agg-candidates,alloc,0,agg_dynamic,5,2,5000,25,.01348
s6-agg-candidates,alloc,0,agg_dynamic,5,3,5000,25,.01356
s6-agg-candidates,p4,0,agg_storeall,1,1,5000,6,.0988333333333333
s6-agg-candidates,p4,0,agg_storeall,1,2,5000,6,.0986666666666667
s6-agg-candidates,p4,0,agg_storeall,1,3,5000,6,.098
s6-agg-candidates,p4,0,agg_calendar,2,1,5000,25,.009
s6-agg-candidates,p4,0,agg_calendar,2,2,5000,25,.00888
s6-agg-candidates,p4,0,agg_calendar,2,3,5000,25,.0088
s6-agg-candidates,p4,0,agg_simple,3,1,5000,25,.00736
s6-agg-candidates,p4,0,agg_simple,3,2,5000,25,.0074
s6-agg-candidates,p4,0,agg_simple,3,3,5000,25,.00748
s6-agg-candidates,p4,0,agg_group,4,1,5000,25,.00368
s6-agg-candidates,p4,0,agg_group,4,2,5000,25,.00376
s6-agg-candidates,p4,0,agg_group,4,3,5000,25,.00376
s6-agg-candidates,p4,0,agg_dynamic,5,1,5000,25,.0138
s6-agg-candidates,p4,0,agg_dynamic,5,2,5000,25,.01384
s6-agg-candidates,p4,0,agg_dynamic,5,3,5000,25,.01388
