s2,2,reg,cell_extract,0
s2,2,reg,model_fit,.3230000000000002
s2,2,reg,if_assembly,.038
s2,2,reg,cache_post,.003
s2,2,reg,cluster,0
s2,2,reg,bootstrap,0
s2,2,reg,aggregation,0
s2,2,reg,unprofiled,.4439999999999996
s2,2,ipw,total,1.458
s2,2,ipw,setup,.1250000000000001
s2,2,ipw,cell_extract,0
s2,2,ipw,model_fit,.8350000000000006
s2,2,ipw,if_assembly,.043
s2,2,ipw,cache_post,.001
s2,2,ipw,cluster,0
s2,2,ipw,bootstrap,0
s2,2,ipw,aggregation,0
s2,2,ipw,unprofiled,.4539999999999991
s2,2,dr,total,1.781
s2,2,dr,setup,.1230000000000001
s2,2,dr,cell_extract,0
s2,2,dr,model_fit,1.163
s2,2,dr,if_assembly,.041
s2,2,dr,cache_post,.002
s2,2,dr,cluster,0
s2,2,dr,bootstrap,0
s2,2,dr,aggregation,0
s2,2,dr,unprofiled,.452
s2,2,dr_rc,total,3.504
s2,2,dr_rc,setup,.2420000000000001
s2,2,dr_rc,cell_extract,.026
s2,2,dr_rc,model_fit,2.482
s2,2,dr_rc,if_assembly,.1610000000000001
s2,2,dr_rc,cache_post,.006
s2,2,dr_rc,cluster,0
s2,2,dr_rc,bootstrap,0
s2,2,dr_rc,aggregation,0
s2,2,dr_rc,unprofiled,.5870000000000002
base,2,reg,total,.946
base,2,reg,setup,.1230000000000001
base,2,reg,cell_extract,0
base,2,reg,model_fit,.3280000000000002
base,2,reg,if_assembly,.033
base,2,reg,cache_post,.001
base,2,reg,cluster,0
base,2,reg,bootstrap,0
base,2,reg,aggregation,0
base,2,reg,unprofiled,.4609999999999996
base,2,ipw,total,1.451
base,2,ipw,setup,.1230000000000001
base,2,ipw,cell_extract,0
base,2,ipw,model_fit,.8270000000000006
base,2,ipw,if_assembly,.03
base,2,ipw,cache_post,.001
base,2,ipw,cluster,0
base,2,ipw,bootstrap,0
base,2,ipw,aggregation,0
base,2,ipw,unprofiled,.4699999999999993
base,2,dr,total,1.773
base,2,dr,setup,.1220000000000001
base,2,dr,cell_extract,0
base,2,dr,model_fit,1.133
base,2,dr,if_assembly,.053
base,2,dr,cache_post,0
base,2,dr,cluster,0
base,2,dr,bootstrap,0
base,2,dr,aggregation,0
base,2,dr,unprofiled,.464999999999999
base,2,dr_rc,total,3.545
base,2,dr_rc,setup,.2390000000000001
base,2,dr_rc,cell_extract,.1010000000000001
base,2,dr_rc,model_fit,2.443000000000001
base,2,dr_rc,if_assembly,.1730000000000001
base,2,dr_rc,cache_post,.007
base,2,dr_rc,cluster,0
base,2,dr_rc,bootstrap,0
base,2,dr_rc,aggregation,0
base,2,dr_rc,unprofiled,.581999999999999
s2,3,reg,total,.9350000000000001
s2,3,reg,setup,.1250000000000001
s2,3,reg,cell_extract,0
s2,3,reg,model_fit,.3120000000000002
s2,3,reg,if_assembly,.041
s2,3,reg,cache_post,.003
s2,3,reg,cluster,0
s2,3,reg,bootstrap,0
s2,3,reg,aggregation,0
s2,3,reg,unprofiled,.4539999999999997
s2,3,ipw,total,1.45
s2,3,ipw,setup,.1230000000000001
s2,3,ipw,cell_extract,0
s2,3,ipw,model_fit,.7920000000000006
s2,3,ipw,if_assembly,.055
s2,3,ipw,cache_post,0
s2,3,ipw,cluster,0
s2,3,ipw,bootstrap,0
s2,3,ipw,aggregation,0
s2,3,ipw,unprofiled,.4799999999999992
s2,3,dr,total,1.779
s2,3,dr,setup,.1150000000000001
s2,3,dr,cell_extract,0
s2,3,dr,model_fit,1.142
s2,3,dr,if_assembly,.04
s2,3,dr,cache_post,.003
s2,3,dr,cluster,0
s2,3,dr,bootstrap,0
s2,3,dr,aggregation,0
s2,3,dr,unprofiled,.478999999999999
s2,3,dr_rc,total,3.444
s2,3,dr_rc,setup,.2370000000000002
s2,3,dr_rc,cell_extract,.041
s2,3,dr_rc,model_fit,2.399
s2,3,dr_rc,if_assembly,.1930000000000001
s2,3,dr_rc,cache_post,.004
s2,3,dr_rc,cluster,0
s2,3,dr_rc,bootstrap,0
s2,3,dr_rc,aggregation,0
s2,3,dr_rc,unprofiled,.5699999999999998
head,3,reg,total,.945
head,3,reg,setup,.1310000000000001
head,3,reg,cell_extract,0
head,3,reg,model_fit,.3220000000000002
head,3,reg,if_assembly,.042
head,3,reg,cache_post,.002
head,3,reg,cluster,0
head,3,reg,bootstrap,0
head,3,reg,aggregation,0
head,3,reg,unprofiled,.4479999999999997
head,3,ipw,total,1.461
head,3,ipw,setup,.1270000000000001
head,3,ipw,cell_extract,0
head,3,ipw,model_fit,.8200000000000006
head,3,ipw,if_assembly,.048
head,3,ipw,cache_post,.002
head,3,ipw,cluster,0
head,3,ipw,bootstrap,0
head,3,ipw,aggregation,0
head,3,ipw,unprofiled,.4639999999999993
head,3,dr,total,1.784
head,3,dr,setup,.1260000000000001
head,3,dr,cell_extract,0
head,3,dr,model_fit,1.161
head,3,dr,if_assembly,.038
head,3,dr,cache_post,0
head,3,dr,cluster,0
head,3,dr,bootstrap,0
head,3,dr,aggregation,0
head,3,dr,unprofiled,.458999999999999
head,3,dr_rc,total,3.458
head,3,dr_rc,setup,.2390000000000001
head,3,dr_rc,cell_extract,.033
head,3,dr_rc,model_fit,2.422000000000001
head,3,dr_rc,if_assembly,.1790000000000001
head,3,dr_rc,cache_post,.003
head,3,dr_rc,cluster,0
head,3,dr_rc,bootstrap,0
head,3,dr_rc,aggregation,0
head,3,dr_rc,unprofiled,.5819999999999994
base,3,reg,total,.9350000000000001
base,3,reg,setup,.1200000000000001
base,3,reg,cell_extract,0
base,3,reg,model_fit,.3060000000000002
base,3,reg,if_assembly,.051
base,3,reg,cache_post,.002
base,3,reg,cluster,0
base,3,reg,bootstrap,0
base,3,reg,aggregation,0
base,3,reg,unprofiled,.4559999999999996
base,3,ipw,total,1.429
base,3,ipw,setup,.1230000000000001
base,3,ipw,cell_extract,0
base,3,ipw,model_fit,.7990000000000006
base,3,ipw,if_assembly,.051
base,3,ipw,cache_post,.002
base,3,ipw,cluster,0
base,3,ipw,bootstrap,0
base,3,ipw,aggregation,0
base,3,ipw,unprofiled,.4539999999999993
base,3,dr,total,1.778
base,3,dr,setup,.1190000000000001
base,3,dr,cell_extract,0
base,3,dr,model_fit,1.156
base,3,dr,if_assembly,.038
base,3,dr,cache_post,.002
base,3,dr,cluster,0
base,3,dr,bootstrap,0
base,3,dr,aggregation,0
base,3,dr,unprofiled,.4630000000000001
base,3,dr_rc,total,3.534
base,3,dr_rc,setup,.2400000000000001
base,3,dr_rc,cell_extract,.0990000000000001
base,3,dr_rc,model_fit,2.434
base,3,dr_rc,if_assembly,.1670000000000001
base,3,dr_rc,cache_post,.007
base,3,dr_rc,cluster,0
base,3,dr_rc,bootstrap,0
base,3,dr_rc,aggregation,0
base,3,dr_rc,unprofiled,.5869999999999989
s2,4,reg,total,.95
s2,4,reg,setup,.1210000000000001
s2,4,reg,cell_extract,0
s2,4,reg,model_fit,.3350000000000002
s2,4,reg,if_assembly,.034
s2,4,reg,cache_post,.003
s2,4,reg,cluster,0
s2,4,reg,bootstrap,0
s2,4,reg,aggregation,0
s2,4,reg,unprofiled,.4569999999999996
s2,4,ipw,total,1.457
s2,4,ipw,setup,.1250000000000001
s2,4,ipw,cell_extract,0
s2,4,ipw,model_fit,.8180000000000006
s2,4,ipw,if_assembly,.051
s2,4,ipw,cache_post,.001
s2,4,ipw,cluster,0
s2,4,ipw,bootstrap,0
s2,4,ipw,aggregation,0
s2,4,ipw,unprofiled,.4619999999999993
s2,4,dr,total,1.777
s2,4,dr,setup,.1200000000000001
s2,4,dr,cell_extract,0
s2,4,dr,model_fit,1.140000000000001
s2,4,dr,if_assembly,.042
s2,4,dr,cache_post,.002
s2,4,dr,cluster,0
s2,4,dr,bootstrap,0
s2,4,dr,aggregation,0
s2,4,dr,unprofiled,.472999999999999
s2,4,dr_rc,total,3.434
s2,4,dr_rc,setup,.2390000000000002
s2,4,dr_rc,cell_extract,.031
s2,4,dr_rc,model_fit,2.411000000000001
s2,4,dr_rc,if_assembly,.1800000000000001
s2,4,dr_rc,cache_post,.004
s2,4,dr_rc,cluster,0
s2,4,dr_rc,bootstrap,0
s2,4,dr_rc,aggregation,0
s2,4,dr_rc,unprofiled,.5689999999999991
base,4,reg,total,.9379999999999999
base,4,reg,setup,.1210000000000001
base,4,reg,cell_extract,0
base,4,reg,model_fit,.3110000000000002
base,4,reg,if_assembly,.044
base,4,reg,cache_post,.003
base,4,reg,cluster,0
base,4,reg,bootstrap,0
base,4,reg,aggregation,0
base,4,reg,unprofiled,.4589999999999996
base,4,ipw,total,1.449
base,4,ipw,setup,.1270000000000001
base,4,ipw,cell_extract,0
base,4,ipw,model_fit,.8260000000000006
base,4,ipw,if_assembly,.043
base,4,ipw,cache_post,.001
base,4,ipw,cluster,0
base,4,ipw,bootstrap,0
base,4,ipw,aggregation,0
base,4,ipw,unprofiled,.4519999999999993
base,4,dr,total,1.769
base,4,dr,setup,.1200000000000001
base,4,dr,cell_extract,0
base,4,dr,model_fit,1.142000000000001
base,4,dr,if_assembly,.041
base,4,dr,cache_post,.002
base,4,dr,cluster,0
base,4,dr,bootstrap,0
base,4,dr,aggregation,0
base,4,dr,unprofiled,.4639999999999989
base,4,dr_rc,total,3.459
base,4,dr_rc,setup,.2380000000000002
base,4,dr_rc,cell_extract,.0940000000000001
base,4,dr_rc,model_fit,2.377000000000002
base,4,dr_rc,if_assembly,.1860000000000001
base,4,dr_rc,cache_post,0
base,4,dr_rc,cluster,0
base,4,dr_rc,bootstrap,0
base,4,dr_rc,aggregation,0
base,4,dr_rc,unprofiled,.5639999999999983
head,4,reg,total,.953
head,4,reg,setup,.1220000000000001
head,4,reg,cell_extract,0
head,4,reg,model_fit,.3230000000000002
